pathway	11402.MC001.fastq.gz	11402.MC003.fastq.gz	11402.MC004.fastq.gz	11402.MC005.fastq.gz	11402.MC006.fastq.gz	11402.MC008.fastq.gz	11402.MC009.fastq.gz	11402.MC010.fastq.gz	11402.MC011.fastq.gz	11402.MC013.fastq.gz	11402.MC014.fastq.gz	11402.MC015.fastq.gz	11402.MC016.fastq.gz	11402.MC017.fastq.gz	11402.MC018.fastq.gz	11402.MC019.fastq.gz	11402.MC020.fastq.gz	11402.MC022.fastq.gz	11402.MC023.fastq.gz	11402.MC024.fastq.gz	11402.MC028.fastq.gz	11402.MC030.fastq.gz	11402.MC031.fastq.gz	11402.MC033.fastq.gz	11402.MC035.fastq.gz	11402.MC036.fastq.gz	11402.MC037.fastq.gz	11402.MC038.fastq.gz	11402.MC039.fastq.gz	11402.MC041.fastq.gz	11402.MC042.fastq.gz	11402.MC043.fastq.gz	11402.MC044.fastq.gz	11402.MC045.fastq.gz	11402.MC046.fastq.gz	11402.MC047.fastq.gz	11402.MC049.fastq.gz	11402.MC050.fastq.gz	11402.MC051.fastq.gz	11402.MC052.fastq.gz	11402.MC053.fastq.gz	11402.MC054.fastq.gz	11402.MC055.fastq.gz	11402.MC056.fastq.gz	11402.MC057.fastq.gz	11402.MC058.fastq.gz	11402.MC059.fastq.gz	11402.MC060.fastq.gz	11402.MC061.fastq.gz	11402.MC062.fastq.gz	11402.MC063.fastq.gz	11402.MC064.fastq.gz	11402.MC065.fastq.gz	11402.MC066.fastq.gz	11402.MC067.fastq.gz	11402.MC068.fastq.gz	11402.MC069.fastq.gz	11402.MC070.fastq.gz	11402.MC071.fastq.gz	11402.MC072.fastq.gz	11402.MC073.fastq.gz	11402.MC074.fastq.gz	11402.MC075.fastq.gz	11402.MC077.fastq.gz	11402.MC078.fastq.gz	11402.MC081.fastq.gz	11402.MC082.fastq.gz	11402.MC083.fastq.gz	11402.MC084.fastq.gz	11402.MC085.fastq.gz	11402.MC086.fastq.gz	11402.MC087.fastq.gz	11402.MC088.fastq.gz	11402.MC089.fastq.gz	11402.MC090.fastq.gz	11402.MC091.fastq.gz	11402.MC092.fastq.gz	11402.MC094.fastq.gz	11402.MC095.fastq.gz	11402.MC096.fastq.gz	11402.MC097.fastq.gz	11402.MC098.fastq.gz	11402.MC099.fastq.gz	11402.MC100.fastq.gz	11402.MC101.fastq.gz	11402.MC102.fastq.gz	11402.MC104.fastq.gz	11402.MC105.fastq.gz	11402.MC106.fastq.gz	11402.MC107.fastq.gz	11402.MC108.fastq.gz	11402.MC109.fastq.gz	11402.MC110.fastq.gz	11402.MC111.fastq.gz	11402.MC112.fastq.gz	11402.MC113.fastq.gz	11402.MC115.fastq.gz	11402.MC116.fastq.gz	11402.MC118.fastq.gz	11402.MC119.fastq.gz	11402.MC120.fastq.gz	11402.MC122.fastq.gz	11402.MC123.fastq.gz	11402.MC124.fastq.gz	11402.MC125.fastq.gz	11402.MC126.fastq.gz	11402.MC128.fastq.gz	11402.MC129.fastq.gz	11402.MC132.fastq.gz	11402.MC133.fastq.gz	11402.MC134.fastq.gz	11402.MC135.fastq.gz	11402.MC137.fastq.gz	11402.MC138.fastq.gz	11402.MC140.fastq.gz	11402.MC141.fastq.gz	11402.MC142.fastq.gz	11402.MC143.fastq.gz	11402.MC144.fastq.gz	11402.MC145.fastq.gz	11402.MC146.fastq.gz	11402.MC147.fastq.gz	11402.MC148.fastq.gz	11402.MC149.fastq.gz	11402.MC150.fastq.gz	11402.MC151.fastq.gz	11402.MC153.fastq.gz	11402.MC154.fastq.gz	11402.MC155.fastq.gz	11402.MC156.fastq.gz	11402.MC157.fastq.gz	11402.MC158.fastq.gz	11402.MC159.fastq.gz	11402.MC160.fastq.gz	11402.MC161.fastq.gz	11402.MC162.fastq.gz	11402.MC163.fastq.gz	11402.MC164.fastq.gz	11402.MC165.fastq.gz	11402.MC166.fastq.gz	11402.MC167.fastq.gz	11402.MC168.fastq.gz	11402.MC169.fastq.gz	11402.MC170.fastq.gz	11402.MC171.fastq.gz	11402.MC172.fastq.gz	11402.MC173.fastq.gz	11402.MC174.fastq.gz	11402.MC175.fastq.gz	11402.MC176.fastq.gz	11402.MC177.fastq.gz	11402.MC178.fastq.gz	11402.MC179.fastq.gz	11402.MC180.fastq.gz	11402.MC181.fastq.gz	11402.MC182.fastq.gz	11402.MC183.fastq.gz	11402.MC184.fastq.gz	11402.MC185.fastq.gz	11402.MC186.fastq.gz	11402.MC188.fastq.gz	11402.MC189.fastq.gz	11402.MC190.fastq.gz	11402.MC191.fastq.gz	11402.MC192.fastq.gz	11402.MC193.fastq.gz	11402.MC194.fastq.gz	11402.MC195.fastq.gz	11402.MC196.fastq.gz	11402.MC197.fastq.gz	11402.MC198.fastq.gz	11402.MC199.fastq.gz	11402.MC200.fastq.gz	11402.MC201.fastq.gz	11402.MC202.fastq.gz	11402.MC203.fastq.gz	11402.MC204.fastq.gz	11402.MC205.fastq.gz	11402.MC206.fastq.gz	11402.MC207.fastq.gz	11402.MC208.fastq.gz	11402.MC209.fastq.gz	11402.MC210.fastq.gz	11402.MC211.fastq.gz	11402.MC212.fastq.gz	11402.MC213.fastq.gz	11402.MC214.fastq.gz	11402.MC215.fastq.gz	11402.MC216.fastq.gz	11402.MC217.fastq.gz	11402.MC218.fastq.gz	11402.MC219.fastq.gz	11402.MC220.fastq.gz
1CMET2-PWY	16871.421011241724	10628.700387132521	4253.713726813356	43.42171417082769	29516.21750026669	9574.380525584565	18092.600803624122	20798.558159446864	16310.324405380752	25116.105576283742	6738.903986293392	16634.652269473096	8242.182500281951	8745.159240879842	17802.178418072894	17332.519666218996	10527.686673685632	5168.118971078933	8697.970176913912	14550.146155657581	15539.239425231137	8516.960236660847	11660.553680786179	4264.697031898464	21337.551391602454	20587.72586743881	11160.14148606201	24587.095640203297	16613.02483420591	19619.77580224388	6283.614646737874	23734.032859463558	17772.243382613335	30043.592998473403	7368.887708992023	16143.696729998817	5831.646912122064	22674.50576773195	4242.898970901087	17439.41639373725	18126.619879170794	33265.273969912545	2544.8667910001086	27628.81210742596	26304.421159806414	25027.862826859793	28934.161804506588	28971.641646523065	26497.52542900448	27751.90999409978	20780.856446188667	27653.40599428343	23187.4523121382	9653.277943644167	8704.06162611833	19229.060520498355	26378.060367463604	15641.25357305471	33035.80351034805	5338.190436579322	16421.18734849733	4184.431173632424	33.294251082117476	10383.980532629428	23279.864158849643	20551.41894176685	25454.8202250771	35125.588889975144	31866.598414541506	14581.3825335966	18364.922329210636	23494.953758916614	9112.141483409356	8848.43194279621	12636.026912015666	19030.409949749363	24858.774272139875	16462.903940858305	13232.853846077787	11237.704157137552	26211.601356359955	21274.655536428592	18215.16687181197	16473.64537235556	24287.7772795905	9445.160969170778	20718.65932146889	15308.927074740595	17579.34589249614	23025.50594346804	31286.057763039233	22398.208284553733	21875.16436812854	28791.951129263194	34125.80059992616	13535.801988516503	2237.1492570497176	2008.2452823222598	14507.617974819339	6429.529893266253	18210.175016188103	20389.82987342484	13434.703663998702	13892.603187560078	5523.877572090808	7113.230801925309	34970.04197417454	5221.807093114851	26675.159001010896	12701.78708861975	15289.480747272204	11426.790689797908	31918.681482408523	18793.674917299053	14118.961991094884	12355.304579388787	19028.530592899522	5087.003552826776	8993.65615701009	8052.694488051538	22857.78187329742	17440.93771704078	14080.945573652896	7108.287046235963	26421.677633422096	23525.810046697476	3124.179897493022	15219.331786399272	12548.025070929858	9237.127229718864	16454.554384395706	15719.97954550508	20052.667911336714	11629.93336890721	14951.888970972517	8838.190843031143	13367.153620034462	10219.706661907265	14354.417146374231	26388.352324794578	16907.7441263109	11998.98740481388	15442.06379274355	32215.86174883575	16232.979650212637	10914.543003135268	17239.998301177737	5376.205280088951	15064.755954348406	29352.29446059022	14099.442043599694	17964.136362594305	17403.587351791066	11194.99226226116	8745.392023576022	8358.961884192151	3024.6823565207246	25086.926265685677	6397.457545958892	11678.275948557372	15736.69924350979	25367.94896208261	7802.338058622498	9761.621388194768	21074.237896000785	10619.974319913728	18694.454734895025	24438.909532075017	23249.207249648192	11255.334646942094	17440.94091109526	1459.5293080484457	29305.505898988773	8548.015164693563	22413.62563541512	27327.16899861598	10246.166205454321	6974.6248436845535	26222.588477585592	34.22077547417598	13075.854927048216	17092.688045435814	20718.849996062316	27016.687613610695	14612.189079563965	6808.467216120424	35151.694313163454	14684.811840597853	17559.064910345624	20892.170948070667	29847.55388597921	20034.375191998875	14932.807025529515
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	909.087205588374	14.160643263877642	2.1597499487584035	0.0	1.8662536070346945	143.53291802335806	2.4866855749802936	0.0	418.7595716715078	0.0	37.84358972080805	4.351254053473043	12.688498081970238	13.02427214569651	5929.292913907843	13.964883236762235	4.335729606630426	26.37390662288471	2.3704454670953203	23.217399677318795	0.0	0.0	1.243357113632133	0.0	14.051697282449146	35.332649885829966	0.0	20.802904168395273	4.072399969612134	0.0	5.662143703570275	0.0	88.30409676946371	1.5890822760959233	19.568999473026174	7.422578610839734	5.319247240061186	152.3860385073539	378.63945119120115	38.80626611262586	4.966399531548947	0.0	0.0	0.0	0.0	0.0	31.594815128156068	1.2437186610994833	56.52731259637289	200.11660453107555	0.0	49.11718894747448	0.0	1.5547159572200075	0.0	1.555035695018661	203.92118047128434	0.0	9.957378543206284	0.0	0.0	0.0	3.230769230769231	3.170987439931302	9.785097579908749	1.1835709280790814	54.474337174761054	38.62774756877039	23.659688442316792	12.671846846198667	227.00672326049266	78.97305550714519	0.0	21.030532277214352	40.17042319172425	211.663572633423	0.0	0.0	13.033981465672872	0.0	0.0	9.824808316372202	7.137250141991821	6.822745131146002	0.0	0.0	18.512841782606117	36.565245037750216	2.486629912031948	0.0	0.9331160637834681	6.781489652429603	13.241519559639942	11.204584792001466	0.0	0.0	24.007761243114366	1.8464938123362329	0.0	369.2884131530666	0.0	0.0	2.794783289129714	0.0	7.884371705326397	0.0	1191.989630647826	0.0	0.0	1.8648974347213223	0.0	24.533440172412472	0.0	428.4120126836411	0.0	3.8176769536619117	0.0	0.0	4.337889729886385	0.0	1.156439017760252	10.833153995132255	6.191415976570744	3.592157335182471	6.503527024493155	176.48906268552128	1.27230928136387	4.649208447577862	92.66204610532945	0.0	0.0	0.0	9.700536465129765	0.0	34.311145282259915	6.188667131782744	0.0	2.7957928711565065	82.59432730470351	2.3971817744481627	0.0	3.810829581611243	16.28791470682596	23.844797253317733	4.851413769458182	200.26810244666643	64.1340257264407	28.227856794110416	1.9513598753850236	0.0	0.0	0.0	1.24380172137654	2.378003977933134	2.17582881418684	0.0	0.0	11.495871092800298	8.36289231529697	4.95962578505467	7.01447078378321	0.0	0.0	5.518971703948088	70.87191695921622	0.0	0.0	4.039456153199641	10.263061073073674	0.0	0.0	0.0	12.083981761491158	0.0	0.0	0.0	14.397580883940854	0.0	0.0	0.0	53.77690769332682	22.28752243960291	16.834021536890827	34.24796262246987	4.641666678091113	5.0756031662524395	0.0	0.0	0.0	29.128896985846357	0.0	0.0	0.0
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	5394.268665582597	1999.4264091106106	650.7900962753953	0.0	11016.065522643723	1406.0165031799088	1198.9796153872448	0.0	6239.229655287486	0.0	2434.5281547220948	1523.217062470431	2464.8902922478073	2013.193576082581	12258.317346320955	952.5839777540766	980.4320139192101	1143.7631976322582	1341.11436701552	7940.5095857649885	1808.3623929693554	3750.1269071018746	638.8740614399243	263.26879191084674	702.9589098768307	3906.597271978263	2432.993782932281	2170.177306398804	226.4182489571428	0.0	1924.9358708441994	1611.2476318002932	7745.517123470206	2935.384611188558	2069.045951075346	4197.074318430904	1380.4523758591856	1482.1816424288775	630.0779962729363	2463.594715873946	827.1383637322166	234.3755656215275	510.9388930563332	1303.0040257257733	2205.98070091686	2181.3487432695397	5715.238216330854	517.6470044678367	5148.378931543595	1645.6709208003024	122.66825662525034	1448.5746278229922	3363.1185750169175	960.7921753721413	1992.7659214933794	219.39046405134116	9189.855155549785	1345.2857391924085	10401.467650880737	1821.0400261334682	4358.762472946873	190.0528856771296	0.0	383.42695672901675	2660.432823741026	1337.6309119827554	2737.06434502406	7892.359046880074	537.2802925784954	598.2684129037204	2083.623551781605	3951.4404796340577	825.1776424519692	1948.7194320112303	190.5732910540161	6863.716497374242	1148.9880734703074	800.8392310615408	780.9751726391935	3050.4206233057507	2045.4465628236962	627.2798332606087	1205.6488606319294	1644.2261987693344	3028.4408246789285	397.4054838228429	2072.4380368144025	1846.4040026675527	666.0890660520831	333.4458462921604	687.0715944139938	3925.881098654529	3032.5324780996543	2824.1888496040315	3229.9060318510424	294.21799843137353	189.34038466859036	11.914550823488943	1243.9708178895632	1508.067408637615	9341.373527899319	6320.569863529654	73.48638073392569	3226.9861832659976	2351.3031138538668	1053.6808235997858	3186.2627973357676	1091.1385273230417	11030.004154838743	4876.548571731105	2252.4316381783547	984.3968067608514	198.20451799565723	2241.3889205811984	1681.0018426437111	1941.8395563201968	1138.2275004881142	628.8603132344901	1325.445671470377	227.4376299044064	1842.897027999898	1567.6965707616278	5587.4507597260945	3337.327932911443	837.0678416515692	1995.2873140109305	1106.3999305037971	157.68592571406307	1324.769471681978	587.553598474733	1711.866444974658	1668.4341596121242	360.29227744300096	1026.833908461086	6653.347820165751	3262.733110886443	1163.6137235695849	2150.88503865088	6140.48892886384	1039.2504894980252	2614.056230284657	1663.9787992481504	2075.0915745377465	4041.005739999808	2612.8722907833967	3888.969313977675	9354.523157579139	521.7703843752669	1513.1605025071583	2298.766567032148	192.80753630240324	2198.4042117772588	3938.28825116657	1149.7220540891674	1416.0627838809376	3650.0434656036555	928.3041922582566	14797.568525635452	1202.4180091178735	1992.5398306259995	2504.8835322228874	0.0	1859.5773974598178	4073.148059177498	685.8314414015884	614.5940726684968	2759.209326953602	1707.1277275413602	339.0459468235864	615.3501360865674	1293.8796247712153	347.07769478738066	2799.0348292124568	165.14293361126093	418.24252364419556	2367.487584206023	1629.9243839709154	216.44021261622711	0.0	0.0	402.14749848745265	465.57634062401155	796.3436334092046	1009.0164017869934	1984.7293086374782	829.8183533939144	425.7461523906603	1522.784038469093	2584.929248010989	5263.889610212084	0.0	167.6756109030783	38.615056827210736
ANAEROFRUCAT-PWY	22069.56764767892	12707.802004521622	8937.215733705389	42.17102361639202	34639.75378493314	11656.70253790448	15192.154903671004	3675.662810222564	18423.102219886245	8104.187898220219	14833.215935628688	14856.31355453467	13689.429254049435	11986.514985853679	25550.773432577684	9451.72095184872	11771.50521609951	17604.30529304941	13497.96427527865	26404.195171859017	17388.982604678997	16168.810772462872	12757.137648776752	13631.747157573016	25634.558403121428	28775.790433273953	14361.488833451576	29753.33260707429	15698.468601340219	4404.824337884432	11604.397207510106	26689.534924992724	30277.99882950104	31818.95992326245	12331.897689406685	20371.752164889094	9008.64017050993	27145.223662303444	5427.7763487358925	21770.636795879083	19027.353396015136	41028.174443219286	4015.879306057756	35272.29720189283	34021.9430388767	25765.737478422478	23376.720307042426	35802.84918479249	30715.396323077635	20823.22261503395	25547.009894945888	28351.199764398232	18897.709243093315	12968.804282077259	13844.604059935531	23115.18206914099	30525.359505946646	21064.81592069147	42418.35381303908	9698.092936698531	24933.119957758536	5463.565005884521	38.33370964501552	12638.47215257636	30576.684126904842	15656.96342699089	31779.84373720552	44155.60788757201	32798.512018409005	18781.388705149486	22279.795618642256	23662.29487228357	15126.922046308022	20681.070534274182	14228.267232775994	29574.157677233507	31781.608822794202	22200.02707131926	16879.210460630533	20482.99619943286	36042.16191988322	26362.505525043776	21625.96613768895	20323.810582732	36093.189300555896	12388.228871740821	26680.876580528235	19564.461317419897	21186.145513999145	22181.62378558597	37476.551576015874	22134.04154775803	28090.30181802018	35130.26713439269	36669.3790705606	20031.920805234648	5772.517587070423	2376.67788652595	21490.676873325425	11833.508152185312	30942.488596934712	37093.07463896885	15035.903289514585	19849.766452051783	11290.771940437948	11988.134105078814	36497.06718307326	12052.602444574235	35886.92310162548	22895.00290514784	18638.889416252376	12507.892923630812	34477.1649708668	26354.862664333665	21236.012163871026	14423.578084736599	18554.776182368434	12538.878225804181	18226.995360250115	13384.570003522604	28993.305755732243	24095.202009741388	19199.286893412125	18169.918674842946	25753.947450318203	28799.781944998027	5752.256737194451	15130.216719894424	15131.459695753723	5608.692113282565	22854.993259287767	16756.371896444456	12885.266286183234	11448.996292940981	25092.627972182247	13729.698650809934	15514.203536497942	17431.763449393507	32670.911429538162	20367.833992179134	22336.622049884623	16475.476422731143	23863.012002136176	38568.95452669153	17948.50460626632	18000.796350259858	31047.084176570756	4571.984771955264	18653.1130829197	24979.621313421845	13688.107592792965	25957.144496890684	25113.26081676134	13533.21554373734	16081.278118863002	14290.570838537498	6230.922501270354	38893.82457814721	15297.868086177554	15657.89156436668	21347.44742449422	6682.623308362077	10268.470972891733	14841.742697519485	26542.45279106744	16225.928462095339	25221.21013265944	32789.62214348681	27544.253715351828	15531.289082587746	21982.069900207323	4881.395064164184	34815.16901514016	13905.454389631102	26054.80737883256	34360.303157356415	17264.599995714663	11299.721238445203	5757.503262341728	44.337008764568225	17405.62287854889	20476.70645164058	30988.246287771926	29202.369653228732	19550.137028503166	10125.1362452277	44249.25784977313	19830.47751303986	25165.987313542126	25774.298798680906	7362.986933892538	20312.195704665868	14853.175222273878
ANAGLYCOLYSIS-PWY	29827.488261360166	17604.074594262165	27106.66672954908	64.97331732951498	36714.48668276704	14283.816309485728	30708.25289209865	27563.980956528212	19919.705233703546	33135.38898004035	25255.724505895043	22758.59695145362	24198.81392163646	14855.74707166915	30367.038052744974	36223.1179718316	15513.26698695145	39819.45979165236	21008.12638168631	36699.20405467572	29064.43162600976	32844.716414996765	28694.018815330768	27227.19288930565	28722.976866497957	33507.00528913265	25122.68711763046	41452.84159180422	36899.36514130448	26517.777103180644	17947.70416487256	32446.570563053	37697.566838250925	36668.23379163755	19709.362960952985	28295.10912142742	19334.586994186346	32982.972779844065	5528.977816651003	30093.324001612826	38144.97055485844	45438.52225609502	34806.19431462792	42764.11767267087	37128.7751527628	32444.149717865817	39758.55043086044	42793.59919878523	38320.81169244379	41468.264165124085	31074.883166248605	37772.28635384009	32614.565118131897	26082.068653086873	19872.136926979485	27672.224077285096	34117.06086082894	39770.32973812164	49484.86987110241	25144.511241724467	28927.127147762294	33412.830735353244	44.57666558348071	20328.492031215137	35631.836748524875	34004.07904717167	34276.46535730128	47168.165464097634	45167.89242951727	21305.25931294966	23931.360312845405	30792.451473791345	26969.191750728893	40238.241018862456	19751.673823314926	30429.598209607826	36585.07900869559	30456.599350841767	19771.200798802136	31461.925871045794	44561.88853497221	35647.32541238012	23838.906756259992	24917.50210970329	48887.50801375769	17056.095605523526	28180.16007448363	22172.077848081903	30043.58145154569	51592.59745493772	41709.74349266994	30559.629051282667	32154.799472710667	43805.597080819636	45595.29641319348	23028.32979984848	25294.782943595663	2650.5955398274623	31445.93382168251	38298.74889403031	31809.844045625847	53599.14269186247	24913.58293570713	27362.103173630232	38537.20297671802	34103.67643685564	44252.51171777568	25973.746491002938	37190.050625129305	35269.353568286046	31733.7651452674	23573.483940523874	46033.66494129832	28430.084047112898	24126.047923480826	19975.760757491975	34773.88976722231	28965.553740283594	30569.743449547874	24692.693503920953	43992.49984248378	43024.967092533116	19159.159345122298	35896.43141037001	36255.231653637566	33219.75291531659	18103.110560630226	26782.545798432486	31805.62055029371	13998.009610655337	30746.282406606344	28534.028053790258	31129.06089046107	22222.310891814886	32806.42884396514	19192.895392165592	25491.803827200347	29164.69980893259	41610.67228885029	34460.438377213824	26545.86378671278	23977.228346102584	35272.76596357524	43814.35517338338	20761.43143304751	24587.803149751	35985.54499675155	21262.5351646911	20723.962295598114	46250.6997833478	19457.880033562364	33511.51123066259	30796.463157050115	20376.119334794952	33388.723266411995	18420.876022645996	19349.21080727577	43505.76816581141	35601.13722184001	16481.130757346287	29633.192518815744	33947.813268067635	15858.949166435477	16513.903624402294	37587.05947299275	22066.348782450088	30589.978605037224	34178.7249352876	32620.90604924589	26875.745360331894	37923.98227095397	27426.203162311722	39118.06625203084	29818.126052746517	29315.10724602475	42034.30098800628	22261.95410185252	33585.01048228441	34930.53206927396	69.50440732737373	31975.64983442387	26582.291733866936	32531.606690038294	41136.20788511541	25506.93324578101	32303.934307771073	72749.28621110493	28689.05514788758	30241.355356785243	27168.877711431003	40356.70303826833	37376.87941991736	23814.11354883496
ARG+POLYAMINE-SYN	6394.490624694735	3431.896448829668	624.8907411643561	0.0	13756.811867693103	2477.702123910778	1634.4680554486745	647.4487100336768	9241.942732732681	3746.0147886680093	3463.2298214720217	2501.781209713268	3175.7865507438587	3033.3680142153835	7540.86689434398	1027.9618254239522	3738.4616983310625	1060.8955221693261	2095.721142070693	9851.17949500585	2439.513531041793	4588.100634680015	932.3623351449608	538.2444400490947	1488.6090482595137	6966.272072405882	3163.6643958194986	4807.313302777126	543.5944591370749	941.5575045000054	2648.6173546299333	4728.046127204463	8488.097422964884	6220.128207564517	2121.8031495751884	4815.271474601596	1843.3134324245195	3672.22546677621	2254.1594645241744	4557.53079713035	2226.0041846859017	910.5165374195709	705.5767865857387	5359.588266416523	6356.13901425604	5804.471747315548	10352.963774027445	5301.037087691198	9615.560746104395	3100.5482221685443	835.2587634931084	5141.257670527463	9421.202366765308	2005.0582929671273	2513.471481240042	773.4731939335644	14155.70726424426	3906.534796016471	13222.905760813872	2152.5481325322803	5876.80464685586	194.99413168867824	10.381762354492578	1322.7156204072305	6816.554156929885	2136.4004649689255	7658.488475015174	14042.0995203095	1527.2469894592696	1881.0420483970256	5443.707967630979	10845.857622499932	2237.8690755950006	3120.771425475191	263.14809878478667	7995.31821143717	3735.2670361322903	3311.742465776743	2404.842047771078	4300.83375383997	4925.582780204931	4934.50620654985	5273.88763381788	3320.072356775318	6109.097677542401	2482.0875637564454	7548.26451612339	3570.9599589749355	1663.0533011095401	671.8799627986892	8929.109326865128	8281.798592222043	5472.236795081829	4840.422516845643	8107.47753572489	3501.5914502650094	292.7298113115624	90.80846781493857	1940.1246163048443	1353.9649003748405	11953.082702975758	8456.684728760143	489.71047217815914	3287.914124424419	2910.770007474491	1285.8265330470986	5208.3330740914125	839.9981587427815	15783.921830881844	6419.503964762976	3722.4023906184716	2257.1662546568728	691.5868104894902	5176.824461509632	4204.873711094556	2595.459316882105	3636.496032660118	805.156349118996	1939.5005241823612	620.5191536297518	3758.7553324689475	2400.546667897206	9757.036325225357	3959.055625242304	2762.3388089480404	3833.012827309482	1375.5163490289729	889.0213395542308	1555.3387842788113	986.6508695839432	3602.622424610255	2529.2813347484753	668.8350847366394	1754.320935576841	6486.949862262653	4304.92639731084	1889.9414323515512	3782.3675246146972	8530.430543321138	2296.6889166294495	5323.62937642483	3501.433552188009	4333.080177458401	15412.291328550613	3261.421926535533	5500.176537605713	11572.701143866962	824.6510864369191	5841.807425829078	3553.3695300036547	386.938538515963	4482.772910279896	5113.585999258773	2242.402140664746	1972.7548990399393	4862.1113339977455	1053.3136831644388	16689.812660394247	1685.061583491137	2899.3243234780025	4169.624848471454	1009.630025957664	2246.3972050520506	4806.529004845311	2342.980814457755	1228.58737921009	4951.086506712295	13236.295871822293	4006.6261820356	1199.5257244477257	2302.9350096991334	397.91436337434595	9460.117355140961	1074.9470401520816	4872.615332390855	5769.657265090138	3783.3281719165525	731.1813938422125	931.802854753137	0.0	2556.5378957376042	4611.904390936621	3476.3597876784333	3835.5163311877977	3634.8369517022925	1475.6888598001512	793.6325537171083	3475.5973610053948	6758.948589025869	10585.888701339318	1183.999492549569	438.4897988713947	184.33743751523605
