Feature ID	Taxon	Confidence
8ce931b0c99ad5ed648c25483c1ca492	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__Erysipelatoclostridium_ramosum	0.9082402799999812
30fc8af207d17abc37394fbf3d1793f7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Proteus	0.970628141428245
6c83fec6e8d03fad51eabc871853c991	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999841272773
124c75409b4ecd0bf23a84e28593567d	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__Veillonella_ratti	0.9339070104700626
47ad35356a9bfec68416d32e4f039021	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9998081997191163
6c7fa77831ae630967a6fbfc8ee47901	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__uncultured_organism	0.7109067701140945
f83bc32e60e9c7bddf53a52937cc7ab6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_dentium	0.9432968706976287
1986030e3c5cd5df6d869054bc96e536	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.9830259224463138
ad52a0f6646c574417ce0b13b84acfa9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9914230131414385
e6a34eb113dba66df0b8bbec907a8f5d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999999999959983
59196a586276f0be745d0e334fc071c6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9994080925229237
